fips,geoname,gdp_per_capita_current,gdp_per_capita_baseline,growth_pct,baseline_start_year,baseline_end_year,population
28063,"Jefferson, MS",16049.130434782608,14104.180670023981,13.789881243454882,2021,2023,6900.0
28065,"Jefferson Davis, MS",18270.006329686228,14987.148891155935,21.904482716305964,2021,2023,11059.0
28067,"Jones, MS",43099.35142852803,40326.83660431169,6.875111111293841,2021,2023,65837.0
28069,"Kemper, MS",32500.817565989255,33681.80884691026,-3.50631786519785,2021,2023,8562.0
28071,"Lafayette, MS",41162.892903096435,39254.653321453916,4.861180573971868,2021,2023,59843.0
28073,"Lamar, MS",32569.20010789103,30031.73095721652,8.449293696355387,2021,2023,66734.0
28075,"Lauderdale, MS",53897.85799285998,49174.72938926984,9.604788195582303,2021,2023,70588.0
28077,"Lawrence, MS",34683.00205620288,30391.89849032779,14.119234990340379,2021,2023,11672.0
28079,"Leake, MS",34086.94436678781,29302.44195069974,16.327998957007782,2021,2023,21462.0
28081,"Lee, MS",60710.71652291235,60531.0588282562,0.29680249798023084,2021,2023,83012.0
28083,"Leflore, MS",41369.49956034713,44643.81548652891,-7.334310229755769,2021,2023,26157.0
28085,"Lincoln, MS",35400.417667925394,33756.037677891734,4.871365548660456,2021,2023,34956.0
28087,"Lowndes, MS",55965.61789896871,52597.32109118902,6.403932249591215,2021,2023,57210.0
28089,"Madison, MS",71156.76560434847,66924.37385161109,6.324140980566684,2021,2023,114247.0
28091,"Marion, MS",36133.24725091636,33422.33248944401,8.111087885109637,2021,2023,24008.0
28093,"Marshall, MS",25940.914644789667,25207.795751695492,2.9083022582205187,2021,2023,34374.0
28095,"Monroe, MS",30426.037093450406,29637.492725154138,2.6606311661006687,2021,2023,33483.0
28097,"Montgomery, MS",22086.06949314632,20793.834024424592,6.214512759906898,2021,2023,9411.0
28099,"Neshoba, MS",40628.516204742344,37617.06677029482,8.005540285308976,2021,2023,28973.0
28101,"Newton, MS",26998.90803779139,24719.386528491053,9.22159417942272,2021,2023,21063.0
28103,"Noxubee, MS",26356.23409669211,25788.317850115516,2.2022229207712796,2021,2023,9825.0
28105,"Oktibbeha, MS",40809.06379293755,35833.31387399794,13.88582126798552,2021,2023,51965.0
28107,"Panola, MS",33133.6222683433,32567.614152162612,1.7379477462984516,2021,2023,32764.0
28109,"Pearl River, MS",19843.48636286634,18979.033570331187,4.554777720012582,2021,2023,59030.0
28111,"Perry, MS",28851.657022619675,27840.958589511647,3.6302573054678655,2021,2023,11406.0
28113,"Pike, MS",30804.976911236532,29075.82921257596,5.947027979902542,2021,2023,38980.0
28115,"Pontotoc, MS",29694.633597800963,30860.045597751076,-3.776442896879717,2021,2023,32014.0
28117,"Prentiss, MS",23867.746871199342,23949.360380380913,-0.3407753187781526,2021,2023,25489.0
28119,"Quitman, MS",16042.764345001804,18592.561854243977,-13.714073021411789,2021,2023,5542.0
28121,"Rankin, MS",48950.4524421914,46355.04872013638,5.598966657816495,2021,2023,160573.0
28123,"Scott, MS",41980.58989373238,39349.326831419254,6.6869328504297165,2021,2023,27666.0
28125,"Sharkey, MS",24462.894248608533,29733.837927973364,-17.727088215564557,2021,2023,3234.0
28127,"Simpson, MS",28832.792905418602,25137.016927249264,14.702524125537785,2021,2023,25597.0
28129,"Smith, MS",33409.5793893673,27752.626938602112,20.38348464554445,2021,2023,14051.0
28131,"Stone, MS",21744.7493484593,21483.25475856788,1.217201922288469,2021,2023,19569.0
28133,"Sunflower, MS",27571.887619957444,28458.800874369354,-3.1164814650032735,2021,2023,23029.0
28135,"Tallahatchie, MS",30532.735097518544,26069.12641381951,17.122202765232775,2021,2023,10921.0
28137,"Tate, MS",21946.902034954994,20177.766007932838,8.767749741604813,2021,2023,28551.0
28139,"Tippah, MS",30697.194603930355,31383.338105689745,-2.186330528156899,2021,2023,21423.0
28141,"Tishomingo, MS",34035.84325985016,32514.161464230037,4.680058556312994,2021,2023,18553.0
28143,"Tunica, MS",62065.63284918641,59357.6308427476,4.562180073549338,2021,2023,9157.0
28145,"Union, MS",41989.07026760216,41707.78471864481,0.6744197776383132,2021,2023,28363.0
28147,"Walthall, MS",20509.863429438545,19064.61715974812,7.580777823023022,2021,2023,13839.0
28149,"Warren, MS",66414.7725923287,56542.73035377384,17.459436742421076,2021,2023,42105.0
28151,"Washington, MS",32724.144629805007,33232.49823068245,-1.5296881906040394,2021,2023,41181.0
28153,"Wayne, MS",36036.457542154036,31105.85458199373,15.851044848047625,2021,2023,19749.0
28155,"Webster, MS",20420.26098216954,19854.622723483273,2.8488995563600072,2021,2023,10039.0
28157,"Wilkinson, MS",19423.529411764706,18356.33644806716,5.813757917963636,2021,2023,7820.0
28159,"Winston, MS",29752.267768974623,28387.092778195143,4.80913984903768,2021,2023,17418.0
28161,"Yalobusha, MS",23933.215604430887,24862.7739312073,-3.738755495860613,2021,2023,12458.0
28163,"Yazoo, MS",37174.42668519806,31004.137515760405,19.90150239238584,2021,2023,23024.0
29001,"Adair, MO",33715.3546375682,32665.364078418042,3.214384987810015,2021,2023,25660.0
29003,"Andrew, MO",16664.75042838981,17130.993916052113,-2.7216371095983183,2021,2023,18091.0
29005,"Atchison, MO",62432.574430823115,74288.2440253973,-15.959011752278096,2021,2023,5139.0
29007,"Audrain, MO",37189.10467412772,36029.59319082804,3.2182197483008324,2021,2023,24304.0
29009,"Barry, MO",46964.56847661295,45270.170913194124,3.7428565636914435,2021,2023,35618.0
29011,"Barton, MO",33269.18153110865,33391.88284509578,-0.36745850647699196,2021,2023,11717.0
29013,"Bates, MO",28965.41417591802,27954.406514836755,3.6166307467292214,2021,2023,16394.0
29015,"Benton, MO",22637.47938294363,21246.143892827775,6.548649473213541,2021,2023,20614.0
29017,"Bollinger, MO",16666.729500471254,16726.21132912037,-0.3556204539013508,2021,2023,10610.0
29019,"Boone, MO",56905.70584010742,53383.88561576023,6.597159767829752,2021,2023,192154.0
29021,"Buchanan, MO",61752.351209706365,59747.64882695993,3.355282462331566,2021,2023,83574.0
29023,"Butler, MO",36326.85225044243,35716.84533080141,1.7078969712786218,2021,2023,41814.0
29025,"Caldwell, MO",23331.222222222223,24502.666098863334,-4.780883320674456,2021,2023,9000.0
29027,"Callaway, MO",46031.334485662366,39821.571616943256,15.593967331206438,2021,2023,45126.0
29029,"Camden, MO",40504.792115101394,38381.99412281313,5.530713139853605,2021,2023,44135.0
29031,"Cape Girardeau, MO",49667.03722297927,49863.434929909425,-0.3938711948068163,2021,2023,83658.0
29033,"Carroll, MO",37033.990967435224,38873.174224170754,-4.731240227848321,2021,2023,8414.0
29035,"Carter, MO",23014.368352304533,23147.743595834705,-0.5761911219466453,2021,2023,5359.0
29037,"Cass, MO",28296.883370070165,27167.527652797246,4.157005862683416,2021,2023,113873.0
29039,"Cedar, MO",23257.538441057044,21166.02111629733,9.881485581384485,2021,2023,15023.0
29041,"Chariton, MO",37719.48087062323,37936.980656266234,-0.5733186507742793,2021,2023,7397.0
29043,"Christian, MO",23311.92670102556,21210.62998793653,9.906809530335202,2021,2023,96045.0
29045,"Clark, MO",22532.6891136947,23911.986439166296,-5.7682256092801865,2021,2023,6623.0
29047,"Clay, MO",53849.58423510651,53068.49403767922,1.4718529545471926,2021,2023,263370.0
29049,"Clinton, MO",20085.953685373603,19385.680710986668,3.612320788870016,2021,2023,21721.0
29051,"Cole, MO",75140.59903381643,70577.49751374415,6.465377323960331,2021,2023,77625.0
29053,"Cooper, MO",27921.387688354163,27468.975936893567,1.6469916916449945,2021,2023,17122.0
29055,"Crawford, MO",32098.12346545072,30590.151812298634,4.929598461638918,2021,2023,22808.0
29057,"Dade, MO",27240.619260036736,25081.689151953517,8.607594548372234,2021,2023,7622.0
29059,"Dallas, MO",17147.507971136096,15831.323448582281,8.313799707450741,2021,2023,17877.0
29061,"Daviess, MO",23349.9590211919,20671.64138708937,12.95648267086953,2021,2023,8541.0
29063,"DeKalb, MO",31825.779036827196,29281.161325226418,8.690289580176348,2021,2023,9884.0
29065,"Dent, MO",24882.344949392023,24100.23244983117,3.2452487800230134,2021,2023,14721.0
29067,"Douglas, MO",17627.095199349063,18232.83390378221,-3.322241115285396,2021,2023,12290.0
29069,"Dunklin, MO",32506.184727057254,27718.196207783145,17.273809895066925,2021,2023,27002.0
29071,"Franklin, MO",46400.443798015964,45914.944114244565,1.0573892512280691,2021,2023,107256.0
29073,"Gasconade, MO",29472.603207096556,30161.43559684562,-2.2838183134131107,2021,2023,14655.0
29075,"Gentry, MO",35278.3423308987,34401.95788332079,2.5474842174689316,2021,2023,6298.0
29077,"Greene, MO",60640.802488780355,59744.650866127784,1.4999696368811488,2021,2023,307942.0
29079,"Grundy, MO",31209.604751177554,30468.76536376979,2.431471635173943,2021,2023,9766.0
29081,"Harrison, MO",28020.0342047398,29782.374744555582,-5.917394280783295,2021,2023,8186.0
29083,"Henry, MO",36127.97342192691,33738.53144760601,7.082234678861354,2021,2023,22575.0
29085,"Hickory, MO",20319.415925165413,19107.851092993064,6.340665029657022,2021,2023,8766.0
29087,"Holt, MO",43315.72742277764,46253.58775731013,-6.351637736616822,2021,2023,4241.0
29089,"Howard, MO",21530.935960591134,22454.351078063763,-4.112410615930628,2021,2023,10150.0
29091,"Howell, MO",33588.48927923066,31934.817790909194,5.178271249733601,2021,2023,40762.0
29093,"Iron, MO",29456.263269639065,37981.906619380425,-22.44659130774419,2021,2023,9420.0
29095,"Jackson, MO",71590.88734357858,69445.70553738133,3.0890057053888365,2021,2023,727362.0
29097,"Jasper, MO",45349.74185437899,44261.8584709138,2.4578348516027138,2021,2023,126479.0
29099,"Jefferson, MO",22428.323156006347,22846.639074223316,-1.8309735487042955,2021,2023,231888.0
29101,"Johnson, MO",36281.63922691482,35427.61919570159,2.4106052018218804,2021,2023,55880.0
29103,"Knox, MO",32412.0320855615,33168.84869082526,-2.2817089984588534,2021,2023,3740.0
29105,"Laclede, MO",42941.9946649246,40894.44018368755,5.006926301081394,2021,2023,36738.0
29107,"Lafayette, MO",25876.727044850944,26145.71763898585,-1.0288131993509086,2021,2023,33511.0
29109,"Lawrence, MO",26793.77282828025,24177.841358503396,10.81954104582139,2021,2023,39151.0
29111,"Lewis, MO",23441.331709297603,24519.80695003552,-4.398383898109581,2021,2023,9852.0
29113,"Lincoln, MO",21906.067872753763,20979.333512263915,4.417367977624775,2021,2023,65888.0
29115,"Linn, MO",34575.566750629725,34078.42153883999,1.458826991805151,2021,2023,11910.0
29117,"Livingston, MO",38125.119388729705,39285.37002270501,-2.953391130857963,2021,2023,14658.0
29119,"McDonald, MO",32738.29716471273,33312.1630384002,-1.7226917178147505,2021,2023,24054.0
29121,"Macon, MO",38226.526981616924,38051.63553552177,0.45961610751761306,2021,2023,15177.0
29123,"Madison, MO",21953.236850295674,21115.145002974314,3.969150328843618,2021,2023,12852.0
29125,"Maries, MO",22194.4509757818,20236.023251024282,9.677927824373246,2021,2023,8506.0
29127,"Marion, MO",43723.201407211964,42934.84140269273,1.8361777492668097,2021,2023,28425.0
29129,"Mercer, MO",30303.30243337196,29984.63086944318,1.0627830147928563,2021,2023,3452.0
29131,"Miller, MO",31703.560853981613,28577.33185512525,10.939541223459903,2021,2023,25668.0
29133,"Mississippi, MO",26197.44680851064,28244.370649131164,-7.247192249558909,2021,2023,11750.0
29135,"Moniteau, MO",33566.038969530535,29679.8308737631,13.093767657560452,2021,2023,15294.0
29137,"Monroe, MO",24968.72890888639,23954.80807740574,4.232640178975111,2021,2023,8890.0
29139,"Montgomery, MO",30518.72122317783,31458.786884648678,-2.988245112304644,2021,2023,11511.0
29141,"Morgan, MO",28781.418813339882,26362.844801520314,9.174176876693107,2021,2023,22399.0
29143,"New Madrid, MO",68840.19195372074,64785.50449929323,6.258633757296361,2021,2023,15212.0
29145,"Newton, MO",38235.66702969814,36601.51075819888,4.464723552792704,2021,2023,61519.0
29147,"Nodaway, MO",37443.788713846756,35701.744821701606,4.879436287624328,2021,2023,20503.0
29149,"Oregon, MO",25651.22427865272,23033.171532572334,11.36644487876135,2021,2023,8699.0
29151,"Osage, MO",34041.47499629025,31193.356602836662,9.13052875237732,2021,2023,13478.0
29153,"Ozark, MO",16253.025302530254,16113.863117119376,0.8636177706079273,2021,2023,9090.0
29155,"Pemiscot, MO",31582.84167418616,30668.799920040343,2.980363615560133,2021,2023,14407.0
29157,"Perry, MO",50710.26178010471,49816.311483668745,1.7944931485524007,2021,2023,19100.0
29159,"Pettis, MO",62368.50037678975,54160.015113542664,15.15598776336855,2021,2023,43791.0
29161,"Phelps, MO",36071.75074443861,35090.95341951022,2.7950147526714764,2021,2023,45672.0
29163,"Pike, MO",29114.247536328712,29476.497328816138,-1.2289444992275023,2021,2023,17961.0
29165,"Platte, MO",64949.40242211171,66745.90040016129,-2.691548046065828,2021,2023,113207.0
29167,"Polk, MO",27268.03749622014,26215.636410386378,4.014402203933565,2021,2023,33070.0
29169,"Pulaski, MO",43157.660662664,42192.2521494762,2.2881179932457973,2021,2023,53964.0
29171,"Putnam, MO",31282.441066314164,26536.065918725682,17.886506470573373,2021,2023,4539.0
29173,"Ralls, MO",61013.90608629393,63021.82982444457,-3.186076544816252,2021,2023,10499.0
29175,"Randolph, MO",51158.616106657806,52609.28656883661,-2.75744180693398,2021,2023,24077.0
29177,"Ray, MO",21488.12448812449,21029.61001570523,2.180327985525321,2021,2023,23199.0
29179,"Reynolds, MO",27115.741521849166,34848.74362180944,-22.190189075053812,2021,2023,5927.0
29181,"Ripley, MO",20094.63369108726,19687.953936395406,2.0656273171183015,2021,2023,10715.0
29183,"St. Charles, MO",49753.135280818264,47462.310955100744,4.826617751260853,2021,2023,423726.0
29185,"St. Clair, MO",20136.982128350934,18783.856591248783,7.203661987776022,2021,2023,9848.0
29186,"Ste. Genevieve, MO",33632.427477623205,35397.19166877831,-4.985605094518542,2021,2023,18546.0
29187,"St. Francois, MO",27640.164140852998,26181.967699805875,5.569468489787854,2021,2023,67503.0
29189,"St. Louis, MO",92810.94821482705,89083.03666810511,4.184760293489931,2021,2023,992929.0
29195,"Saline, MO",42189.79635584137,41419.61979195702,1.8594486568269009,2021,2023,23325.0
29197,"Schuyler, MO",34899.97542393709,32528.993194557203,7.288827585898372,2021,2023,4069.0
29199,"Scotland, MO",37493.40144742444,34997.875525198695,7.130506880136056,2021,2023,4698.0
29201,"Scott, MO",45531.65424032458,44008.09322885514,3.462001872124909,2021,2023,37957.0
29203,"Shannon, MO",19705.017182130585,18928.08280668366,4.104664922390255,2021,2023,7275.0
29205,"Shelby, MO",27445.49443131961,30721.48054095803,-10.663503359712301,2021,2023,5926.0
29207,"Stoddard, MO",40146.00182853928,39927.01187709167,0.5484756838847193,2021,2023,28438.0
29209,"Stone, MO",26134.201654918787,24644.451981731956,6.044969773688336,2021,2023,32630.0
29211,"Sullivan, MO",87016.17391304347,76361.28722676226,13.953257040626488,2021,2023,5750.0
29213,"Taney, MO",50562.8965176935,48018.44136575088,5.298912416922907,2021,2023,56744.0
29215,"Texas, MO",22207.388683647678,20879.36980296623,6.360435651141083,2021,2023,25715.0
29217,"Vernon, MO",45281.599029665944,41495.310214292615,9.124618651649907,2021,2023,19787.0
29219,"Warren, MO",24085.711315556942,23910.635373679208,0.7322094923100986,2021,2023,38478.0
29221,"Washington, MO",18743.883305771105,17878.638131607066,4.839547440889258,2021,2023,23583.0
29223,"Wayne, MO",18427.1719038817,19321.071467710917,-4.626552752641533,2021,2023,10820.0
29225,"Webster, MO",22407.506957493875,21388.155614006366,4.765961880415581,2021,2023,42041.0
29227,"Worth, MO",30302.350427350426,24925.2471717475,21.572918489240966,2021,2023,1872.0
29229,"Wright, MO",22907.767239169443,22493.448661694754,1.8419522222052676,2021,2023,19505.0
29510,"St. Louis (Independent City), MO",114836.02495575538,107681.9011015563,6.643757011173057,2021,2023,279695.0
30001,"Beaverhead, MT",52059.864081551066,44224.58929578622,17.717009723618627,2021,2023,10006.0
30003,"Big Horn, MT",73639.88746483276,66217.72844182982,11.208718869785873,2021,2023,12796.0
30005,"Blaine, MT",25411.849920324497,26322.06477873755,-3.457991863724552,2021,2023,6903.0
30007,"Broadwater, MT",27989.159238737655,25831.419168107186,8.353161150721933,2021,2023,8302.0
30009,"Carbon, MT",36256.827274308576,33652.22763452319,7.7397540159076295,2021,2023,11498.0
30011,"Carter, MT",52900.64331665475,28041.898402566458,88.64858062467398,2021,2023,1399.0
30013,"Cascade, MT",52121.22144268424,47935.41045864332,8.732189719439809,2021,2023,84523.0
30015,"Chouteau, MT",38656.97278911564,46701.13456293562,-17.224767340458214,2021,2023,5880.0
30017,"Custer, MT",43883.48378468739,41022.320275135666,6.974650605723842,2021,2023,11964.0
30019,"Daniels, MT",59986.46153846154,63903.14974209512,-6.129100395584297,2021,2023,1625.0
30021,"Dawson, MT",45447.14236628107,46116.16076903848,-1.4507244133093011,2021,2023,8731.0
30023,"Deer Lodge, MT",34309.856283763125,32808.394729493826,4.576455406151059,2021,2023,9811.0
30025,"Fallon, MT",65367.277664630004,59549.61873640895,9.769431025196651,2021,2023,2946.0
30027,"Fergus, MT",48146.686899342436,44624.54303165104,7.8928401915359325,2021,2023,11862.0
30029,"Flathead, MT",48129.18351131174,45708.12750153371,5.296773554542988,2021,2023,114527.0
30031,"Gallatin, MT",73081.78195678195,65840.34454934498,10.998480425645063,2021,2023,126984.0
30033,"Garfield, MT",27991.532599491955,37259.89258513316,-24.874897222165682,2021,2023,1181.0
30035,"Glacier, MT",38668.44404947049,33513.905531533026,15.380297927639596,2021,2023,13503.0
30037,"Golden Valley, MT",29219.003476245656,29465.479818208347,-0.8364918660186849,2021,2023,863.0
30039,"Granite, MT",35071.071626873956,33148.16646615503,5.800939737292099,2021,2023,3602.0
30041,"Hill, MT",46069.40553999378,47874.77264382228,-3.771019691853228,2021,2023,16065.0
30043,"Jefferson, MT",22472.94046903187,21121.322261133842,6.399306781967873,2021,2023,13304.0
30045,"Judith Basin, MT",52150.16579819991,44775.25158028081,16.47096098320313,2021,2023,2111.0
30047,"Lake, MT",31504.4457084693,29366.795781289034,7.27913914442877,2021,2023,33403.0
30049,"Lewis and Clark, MT",59631.979661648635,54976.40760557081,8.468308968965953,2021,2023,75129.0
30051,"Liberty, MT",124218.20062047569,115936.85637927272,7.142978082924389,2021,2023,1934.0
30053,"Lincoln, MT",30493.058059862964,29084.10513448757,4.844408720365534,2021,2023,22184.0
30055,"McCone, MT",66352.94117647059,55517.69764260945,19.516737894305546,2021,2023,1717.0
30057,"Madison, MT",50359.7867322875,61140.71146038823,-17.632972320064443,2021,2023,9753.0
30059,"Meagher, MT",33662.95399515738,33598.724742581544,0.19116574533091235,2021,2023,2065.0
30061,"Mineral, MT",23480.26948989413,22511.717994571252,4.302432606682638,2021,2023,5195.0
30063,"Missoula, MT",58199.206828456256,54324.73864198814,7.132051222559399,2021,2023,122546.0
30065,"Musselshell, MT",66615.92076302275,64026.74122002511,4.043903365470425,2021,2023,5452.0
30067,"Park, MT",38036.40588690937,37911.17840090309,0.3303181048133874,2021,2023,18074.0
30069,"Petroleum, MT",35838.09523809524,26341.174387306983,36.05352104333106,2021,2023,525.0
30071,"Phillips, MT",29164.68913146654,31964.833926745792,-8.760079284930367,2021,2023,4214.0
30073,"Pondera, MT",39833.49786113853,41088.65023374509,-3.0547422839792615,2021,2023,6078.0
30075,"Powder River, MT",73323.5294117647,63937.49711535877,14.680012074090488,2021,2023,1734.0
30077,"Powell, MT",38771.348314606745,33009.943076531585,17.453544905296226,2021,2023,7120.0
30079,"Prairie, MT",45432.553956834534,34893.323764222645,30.204145250897916,2021,2023,1112.0
30081,"Ravalli, MT",30544.21316952705,28631.763039557776,6.679470374657082,2021,2023,48187.0
30083,"Richland, MT",90862.0783460283,73897.60080291386,22.9567365635577,2021,2023,11028.0
30085,"Roosevelt, MT",43372.65862508581,39942.95862552639,8.586494635296237,2021,2023,10197.0
30087,"Rosebud, MT",99064.92555528435,93045.11852122686,6.469772009247499,2021,2023,8194.0
30089,"Sanders, MT",30074.991003958257,29380.342152394853,2.3643320692464442,2021,2023,13895.0
30091,"Sheridan, MT",51576.85614849188,47960.467822147264,7.5403524831228586,2021,2023,3448.0
30093,"Silver Bow, MT",47026.152654010075,45690.568881717285,2.923106025994815,2021,2023,36134.0
30095,"Stillwater, MT",53322.75132275133,68847.09638086223,-22.54901931118519,2021,2023,9450.0
30097,"Sweet Grass, MT",58188.98056960341,65504.57459368012,-11.168065848003417,2021,2023,3757.0
30099,"Teton, MT",36830.69522036002,40512.44281906228,-9.087942722056464,2021,2023,6444.0
30101,"Toole, MT",74716.28177760528,68042.20241237235,9.80873506237263,2021,2023,5153.0
30103,"Treasure, MT",108087.95669824087,79195.01790163336,36.48327831997575,2021,2023,739.0
30105,"Valley, MT",38633.84449825128,45776.56008096469,-15.603434530860639,2021,2023,7434.0
30107,"Wheatland, MT",39109.32944606414,39995.65685704338,-2.216059143989668,2021,2023,2058.0
30109,"Wibaux, MT",49625.68605927552,46890.930030310556,5.832164188676159,2021,2023,911.0
30111,"Yellowstone, MT",62808.86801139973,58101.69644913484,8.101607784181986,2021,2023,171583.0
31001,"Adams, NE",65032.568277984356,64867.46523760583,0.2545236502979886,2021,2023,31196.0
31003,"Antelope, NE",90734.03586033343,93146.87213030663,-2.5903567288848794,2021,2023,6358.0
31005,"Arthur, NE",59929.0780141844,40826.900558457935,46.78821363961989,2021,2023,423.0
31007,"Banner, NE",53467.66917293233,56301.16736566138,-5.032752117422756,2021,2023,665.0
31009,"Blaine, NE",87079.29515418502,55525.66888036428,56.82709800724102,2021,2023,454.0
31011,"Boone, NE",78094.69555472543,82992.0973077752,-5.901045897042234,2021,2023,5354.0
31013,"Box Butte, NE",50379.89348780716,50729.968477395836,-0.6900753146429905,2021,2023,10703.0
31015,"Boyd, NE",63435.882352941175,64774.00550025154,-2.065833565449593,2021,2023,1700.0
31017,"Brown, NE",69910.32325338895,64833.895171636694,7.829898339924335,2021,2023,2877.0
31019,"Buffalo, NE",70281.80467589335,70679.03652408483,-0.5620221606389975,2021,2023,51156.0
31021,"Burt, NE",48290.32258064516,46650.29678831025,3.5155741876134794,2021,2023,6727.0
31023,"Butler, NE",52950.70505984122,47294.41809380657,11.95973477211545,2021,2023,8439.0
31025,"Cass, NE",30410.664920704206,31124.77482756927,-2.2943456163818654,2021,2023,27492.0
31027,"Cedar, NE",50111.35318324861,55255.2037123593,-9.309259913125857,2021,2023,8262.0
31029,"Chase, NE",85157.81083953241,88256.33896048822,-3.510827842454478,2021,2023,3764.0
31031,"Cherry, NE",66933.96905361641,52961.596805512636,26.382082661543606,2021,2023,5558.0
31033,"Cheyenne, NE",54664.44490731098,55424.596627469524,-1.3715060937074974,2021,2023,9602.0
31035,"Clay, NE",56103.06406685237,58385.02804883944,-3.908474583720667,2021,2023,6103.0
31037,"Colfax, NE",73324.49658230187,75427.35386945837,-2.7879239815251866,2021,2023,10826.0
31039,"Cuming, NE",90964.25379803395,84493.83349383056,7.657860978311315,2021,2023,8952.0
31041,"Custer, NE",64975.87489272433,66689.87205903807,-2.570101146387571,2021,2023,10487.0
31043,"Dakota, NE",89363.72158425122,85178.58435493427,4.913367909330035,2021,2023,21335.0
31045,"Dawes, NE",37714.35711608147,34373.659582144806,9.718771799532133,2021,2023,8003.0
31047,"Dawson, NE",70436.38511036898,68455.81936258571,2.893202895276059,2021,2023,24554.0
31049,"Deuel, NE",34125.26427061311,45831.674878486556,-25.542183738453016,2021,2023,1892.0
31051,"Dixon, NE",66442.45385450598,64835.80955107585,2.4780199623549937,2021,2023,5526.0
31053,"Dodge, NE",62463.81057966424,62365.72946221698,0.15726765050776415,2021,2023,37884.0
31055,"Douglas, NE",98485.18692257277,93525.32542057901,5.303228275004113,2021,2023,601158.0
31057,"Dundy, NE",114506.6413662239,106198.35710092391,7.823364214009776,2021,2023,1581.0
31059,"Fillmore, NE",75435.05079825835,75016.16715844307,0.5583911517773821,2021,2023,5512.0
31061,"Franklin, NE",32011.00461483848,37866.2116161556,-15.462880365932874,2021,2023,2817.0
31063,"Frontier, NE",30201.892744479494,42510.54442186125,-28.95434966730741,2021,2023,2536.0
31065,"Furnas, NE",52189.79409131603,63338.81789963736,-17.602197480204573,2021,2023,4468.0
31067,"Gage, NE",56145.43274772906,52058.347450607915,7.850970108105915,2021,2023,21687.0
31069,"Garden, NE",45052.660753880264,41670.73963566307,8.115817352382294,2021,2023,1804.0
31071,"Garfield, NE",49605.15524311658,44433.14671303608,11.639978062960576,2021,2023,1707.0
31073,"Gosper, NE",51466.81415929204,57421.716373301286,-10.370470599130389,2021,2023,1808.0
31075,"Grant, NE",65930.19197207679,43685.9066664415,50.918676074366175,2021,2023,573.0
31077,"Greeley, NE",65347.29176149295,54813.1286962505,19.218321077087207,2021,2023,2197.0
31079,"Hall, NE",64087.244906074535,62481.74387314139,2.5695522138319937,2021,2023,62869.0
31081,"Hamilton, NE",73404.64240903388,74328.57589339558,-1.2430394007371115,2021,2023,9564.0
31083,"Harlan, NE",66592.44532803181,59042.752276948384,12.786824394077234,2021,2023,3018.0
31085,"Hayes, NE",81580.37825059102,100669.24053989594,-18.96196115807576,2021,2023,846.0
31087,"Hitchcock, NE",56492.68292682927,65539.01198767508,-13.802968318391828,2021,2023,2460.0
31089,"Holt, NE",67076.18577075099,65996.32285335951,1.6362470978737331,2021,2023,10120.0
31091,"Hooker, NE",41744.985673352436,40308.55773131508,3.563580596488114,2021,2023,698.0
31093,"Howard, NE",32727.328058429703,34822.764718738305,-6.017433357843172,2021,2023,6572.0
31095,"Jefferson, NE",58263.87331838565,62488.67450827779,-6.760907033373675,2021,2023,7136.0
31097,"Johnson, NE",36939.45200229929,36646.95652700859,0.7981439743164787,2021,2023,5219.0
31099,"Kearney, NE",67301.52615202252,58200.27263191449,15.637819392477038,2021,2023,6749.0
31101,"Keith, NE",48478.52233676976,48944.863778676845,-0.9527893345782412,2021,2023,8148.0
31103,"Keya Paha, NE",47726.49572649573,37771.06752775688,26.35728574900056,2021,2023,819.0
31105,"Kimball, NE",60629.95461422088,61760.1480926552,-1.8299720990609725,2021,2023,3305.0
31107,"Knox, NE",82781.72405490007,77439.25198400102,6.898920036059764,2021,2023,8306.0
31109,"Lancaster, NE",68378.94651456932,65529.45141048861,4.348418982223645,2021,2023,332857.0
31111,"Lincoln, NE",76192.952969777,70246.90622992521,8.464496244702623,2021,2023,33319.0
31113,"Logan, NE",44443.804034582136,41503.95871342992,7.08328894949708,2021,2023,694.0
31115,"Loup, NE",79417.52577319587,49234.62244499043,61.30422420102566,2021,2023,582.0
31117,"McPherson, NE",69257.97872340426,55101.85808284453,25.69082265660858,2021,2023,376.0
31119,"Madison, NE",69507.63090587144,68699.28164346087,1.176648784489176,2021,2023,35579.0
31121,"Merrick, NE",52436.26387648335,50509.47587655552,3.81470598633189,2021,2023,7837.0
31123,"Morrill, NE",78556.52173913043,68082.45287028003,15.384388234082902,2021,2023,4485.0
31125,"Nance, NE",48767.320662170445,50903.33045429186,-4.196208328725026,2021,2023,3262.0
31127,"Nemaha, NE",116720.55066704513,106991.52557375377,9.093267005137463,2021,2023,7046.0
31129,"Nuckolls, NE",71539.32584269663,70574.84849675675,1.3666020777702625,2021,2023,4094.0
31131,"Otoe, NE",84046.10933638719,82767.67946814072,1.5446003518058804,2021,2023,16591.0
31133,"Pawnee, NE",42026.973423244744,50420.06302274353,-16.646329053005793,2021,2023,2521.0
31135,"Perkins, NE",105517.45232097877,116826.96543698215,-9.680567387589868,2021,2023,2779.0
31137,"Phelps, NE",86897.47843397479,87764.55338735368,-0.9879557519674398,2021,2023,9042.0
31139,"Pierce, NE",77220.07090264521,62737.907806847325,23.083592682727748,2021,2023,7334.0
